District,Date,Primary Type,Arrest,Crime Weightage,Label
9,2/8/16 16:19,OTHER OFFENSE,False,2,0
11,2/8/16 17:40,OTHER OFFENSE,False,2,0
7,2/10/16 14:10,DECEPTIVE PRACTICE,False,1,0
14,2/10/16 18:00,THEFT,True,0,1
20,2/10/16 16:00,THEFT,False,1,0
25,2/9/16 11:20,OTHER OFFENSE,False,2,0
2,2/9/16 9:00,CRIM SEXUAL ASSAULT,False,4,0
10,2/9/16 14:00,DECEPTIVE PRACTICE,False,1,0
6,2/2/16 12:00,DECEPTIVE PRACTICE,False,1,0
4,2/7/16 14:00,DECEPTIVE PRACTICE,False,1,0
3,2/10/16 11:50,THEFT,False,1,0
15,2/6/16 18:00,THEFT,False,1,0
6,4/16/16 21:01,BATTERY,False,2,1
18,4/16/16 3:20,BATTERY,False,2,0
11,4/16/16 20:48,BATTERY,True,1,1
3,4/16/16 14:30,ASSAULT,True,2,0
11,4/16/16 20:00,CRIMINAL DAMAGE,False,3,1
3,2/3/16 18:30,THEFT,False,1,0
17,2/9/16 11:30,DECEPTIVE PRACTICE,False,1,0
18,2/6/16 17:00,THEFT,False,1,1
8,2/9/16 9:00,OTHER OFFENSE,False,2,0
12,2/1/16 13:00,THEFT,False,1,1
22,2/10/16 16:30,DECEPTIVE PRACTICE,False,1,0
6,4/16/16 21:30,BATTERY,False,2,1
12,2/10/16 8:00,DECEPTIVE PRACTICE,False,1,0
2,1/29/16 15:00,DECEPTIVE PRACTICE,False,1,0
22,2/9/16 17:00,THEFT,False,1,0
12,2/6/16 12:00,MOTOR VEHICLE THEFT,False,2,0
17,2/6/16 1:00,THEFT,False,1,0
3,1/30/16 6:30,BATTERY,False,2,1
20,2/5/16 12:00,DECEPTIVE PRACTICE,False,1,0
8,2/9/16 15:00,BURGLARY,False,2,0
3,2/8/16 22:00,BURGLARY,False,2,0
24,2/7/16 11:00,THEFT,False,1,0
1,1/25/16 20:00,THEFT,False,1,1
19,2/4/16 16:00,BATTERY,False,2,0
16,2/10/16 10:00,CRIMINAL DAMAGE,False,3,1
5,2/9/16 18:30,ASSAULT,False,3,0
15,2/8/16 9:00,DECEPTIVE PRACTICE,False,1,0
4,2/7/16 16:00,BATTERY,False,2,1
7,2/5/16 12:00,CRIMINAL DAMAGE,False,3,1
4,2/6/16 14:00,THEFT,False,1,0
18,2/4/16 11:58,DECEPTIVE PRACTICE,False,1,0
7,1/28/16 18:00,BURGLARY,False,2,0
18,2/10/16 18:00,MOTOR VEHICLE THEFT,False,2,0
11,2/9/16 12:00,CRIMINAL DAMAGE,False,3,1
16,2/10/16 15:30,CRIMINAL DAMAGE,False,3,1
15,2/10/16 0:00,CRIMINAL DAMAGE,False,3,0
18,2/10/16 18:00,CRIMINAL DAMAGE,False,3,1
24,2/9/16 19:56,DECEPTIVE PRACTICE,False,1,0
5,1/27/16 12:00,THEFT,False,1,0
14,2/3/16 16:05,BATTERY,False,2,0
3,2/7/16 2:00,CRIMINAL DAMAGE,False,3,1
2,2/7/16 17:00,CRIMINAL DAMAGE,False,3,1
19,2/4/16 17:00,THEFT,False,1,1
12,2/9/16 12:00,THEFT,False,1,1
8,4/16/16 21:19,CRIMINAL TRESPASS,True,2,0
5,2/10/16 12:45,ASSAULT,False,3,0
12,2/7/16 3:30,THEFT,False,1,1
11,2/10/16 7:00,CRIMINAL DAMAGE,False,3,1
14,2/5/16 9:00,DECEPTIVE PRACTICE,False,1,0
12,2/10/16 9:00,DECEPTIVE PRACTICE,False,1,0
11,2/5/16 12:05,OTHER OFFENSE,False,2,0
25,2/10/16 10:30,BATTERY,False,2,1
16,1/28/16 10:00,DECEPTIVE PRACTICE,False,1,0
6,2/6/16 16:15,CRIMINAL DAMAGE,False,3,1
8,2/3/16 12:30,THEFT,False,1,1
22,2/10/16 14:30,BATTERY,False,2,1
9,1/27/16 0:01,DECEPTIVE PRACTICE,False,1,0
12,2/10/16 20:00,THEFT,False,1,1
12,1/26/16 16:00,THEFT,False,1,1
17,2/10/16 10:20,BATTERY,False,2,0
5,2/10/16 1:00,CRIMINAL DAMAGE,False,3,1
22,2/3/16 10:00,THEFT,False,1,0
14,2/5/16 17:00,THEFT,False,1,1
18,2/10/16 20:30,CRIMINAL DAMAGE,False,3,1
19,2/1/16 15:00,OTHER OFFENSE,False,2,0
12,2/9/16 12:00,DECEPTIVE PRACTICE,False,1,0
17,2/8/16 8:00,THEFT,False,1,0
18,1/29/16 23:00,THEFT,False,1,1
16,2/10/16 8:30,THEFT,False,1,0
25,1/28/16 0:01,THEFT,False,1,0
11,2/2/16 9:00,DECEPTIVE PRACTICE,False,1,0
8,4/16/16 21:10,ASSAULT,False,3,0
2,1/28/16 0:01,OFFENSE INVOLVING CHILDREN,False,4,0
9,2/8/16 9:00,OTHER OFFENSE,False,2,0
24,2/4/16 17:45,DECEPTIVE PRACTICE,False,1,0
1,1/29/16 16:00,DECEPTIVE PRACTICE,False,1,0
24,1/30/16 12:00,ASSAULT,False,3,0
8,2/2/16 0:00,CRIMINAL DAMAGE,False,3,1
6,2/2/16 22:30,DECEPTIVE PRACTICE,False,1,0
24,1/26/16 22:50,THEFT,False,1,0
6,2/9/16 23:15,ASSAULT,False,3,0
9,2/2/16 0:01,THEFT,False,1,0
8,1/20/16 7:00,DECEPTIVE PRACTICE,False,1,0
18,2/7/16 21:00,THEFT,False,1,1
4,1/25/16 12:00,DECEPTIVE PRACTICE,False,1,0
3,2/10/16 19:55,THEFT,False,1,0
8,2/9/16 15:39,THEFT,False,1,1
18,2/5/16 17:00,MOTOR VEHICLE THEFT,False,2,0
9,4/16/16 19:32,WEAPONS VIOLATION,True,1,0
1,4/16/16 21:30,ASSAULT,True,2,0
9,2/10/16 8:50,BATTERY,False,2,1
19,2/11/16 0:44,CRIMINAL TRESPASS,True,2,0
17,2/11/16 1:10,CRIMINAL DAMAGE,True,2,1
22,2/11/16 0:01,BATTERY,False,2,1
17,2/11/16 0:10,ASSAULT,True,2,0
7,2/11/16 1:15,BATTERY,False,2,1
9,2/11/16 0:54,WEAPONS VIOLATION,True,1,0
6,2/11/16 1:49,CRIMINAL TRESPASS,True,2,0
11,2/11/16 1:50,BATTERY,False,2,1
6,2/11/16 2:00,THEFT,False,1,0
12,2/11/16 2:20,BATTERY,False,2,1
7,2/11/16 2:00,BATTERY,False,2,1
19,2/11/16 2:24,ASSAULT,True,2,0
17,2/11/16 3:10,BATTERY,True,1,0
17,2/11/16 3:00,CRIMINAL DAMAGE,False,3,1
4,2/11/16 1:37,BURGLARY,False,2,0
8,2/11/16 0:44,NARCOTICS,True,3,0
15,2/11/16 2:35,ROBBERY,False,1,0
15,2/11/16 1:30,BATTERY,False,2,1
8,2/11/16 4:40,MOTOR VEHICLE THEFT,False,2,0
8,2/11/16 0:35,BATTERY,False,2,1
20,2/11/16 2:00,NARCOTICS,True,3,0
20,2/11/16 2:00,CONCEALED CARRY LICENSE VIOLATION,True,2,0
8,2/11/16 5:45,THEFT,False,1,1
4,2/11/16 6:00,BATTERY,False,2,1
4,2/11/16 3:00,CRIM SEXUAL ASSAULT,True,3,0
9,4/16/16 20:20,MOTOR VEHICLE THEFT,False,2,0
1,2/11/16 5:30,BATTERY,True,1,0
17,2/11/16 2:45,CRIMINAL DAMAGE,False,3,1
17,2/11/16 5:05,CRIMINAL DAMAGE,False,3,1
12,2/11/16 8:00,THEFT,False,1,1
19,2/11/16 8:40,CRIMINAL TRESPASS,True,2,0
6,2/11/16 8:20,BATTERY,False,2,1
11,2/11/16 7:31,NARCOTICS,True,3,1
16,4/16/16 18:00,THEFT,False,1,0
4,2/11/16 9:06,OTHER OFFENSE,False,2,1
4,2/11/16 8:40,CRIMINAL DAMAGE,False,3,1
22,2/11/16 6:00,CRIMINAL DAMAGE,False,3,0
12,2/11/16 9:33,CRIMINAL DAMAGE,False,3,1
11,2/11/16 6:30,CRIMINAL DAMAGE,False,3,1
15,2/11/16 8:10,MOTOR VEHICLE THEFT,False,2,0
10,2/11/16 9:00,DECEPTIVE PRACTICE,False,1,0
4,2/11/16 9:47,ASSAULT,False,3,1
4,2/11/16 7:50,MOTOR VEHICLE THEFT,False,2,0
4,2/11/16 9:00,NARCOTICS,True,3,0
2,2/11/16 10:00,THEFT,False,1,0
12,2/11/16 8:55,THEFT,True,0,1
5,2/11/16 9:30,BATTERY,False,2,1
14,2/11/16 8:00,BATTERY,False,2,0
5,2/11/16 9:37,BATTERY,False,2,1
22,2/11/16 9:30,ROBBERY,False,1,0
8,2/11/16 1:00,OTHER OFFENSE,False,2,0
11,2/11/16 9:00,ASSAULT,False,3,1
11,2/11/16 9:00,BATTERY,False,2,1
14,2/11/16 10:20,OTHER OFFENSE,False,2,0
2,2/11/16 4:30,BURGLARY,False,2,0
25,2/11/16 10:49,CRIMINAL DAMAGE,False,3,1
25,2/11/16 7:14,OTHER OFFENSE,False,2,0
18,2/11/16 8:00,CRIMINAL DAMAGE,False,3,1
11,2/11/16 9:30,OTHER OFFENSE,False,2,0
12,2/11/16 10:00,ASSAULT,False,3,1
4,2/11/16 10:09,CRIMINAL TRESPASS,True,2,0
3,4/16/16 20:02,BATTERY,False,2,1
9,2/11/16 10:40,MOTOR VEHICLE THEFT,False,2,0
20,2/11/16 9:40,NARCOTICS,True,3,0
19,2/11/16 10:00,NARCOTICS,True,3,0
24,2/11/16 8:45,THEFT,True,0,0
15,2/11/16 10:55,NARCOTICS,True,3,1
6,2/11/16 10:30,NARCOTICS,True,3,0
8,2/11/16 9:05,BATTERY,False,2,1
20,2/11/16 6:00,DECEPTIVE PRACTICE,False,1,0
7,2/11/16 9:50,THEFT,False,1,0
7,2/11/16 6:00,BATTERY,False,2,1
11,2/11/16 2:00,ROBBERY,False,1,0
15,2/11/16 10:30,THEFT,False,1,0
12,2/11/16 10:20,ASSAULT,False,3,1
2,2/11/16 8:15,NARCOTICS,True,3,0
12,2/11/16 9:30,THEFT,False,1,1
24,2/11/16 8:53,CRIMINAL TRESPASS,True,2,0
10,2/11/16 8:30,THEFT,False,1,0
9,2/11/16 8:30,OTHER OFFENSE,False,2,0
14,2/11/16 11:03,NARCOTICS,True,3,0
3,2/11/16 11:00,DECEPTIVE PRACTICE,False,1,0
17,2/11/16 10:45,ASSAULT,False,3,0
6,2/11/16 10:30,ROBBERY,False,1,0
6,2/11/16 11:14,BATTERY,False,2,1
6,2/11/16 4:19,BURGLARY,False,2,0
25,2/11/16 11:00,THEFT,False,1,0
11,2/11/16 12:00,NARCOTICS,True,3,1
14,2/11/16 9:50,THEFT,False,1,1
7,2/11/16 10:45,MOTOR VEHICLE THEFT,False,2,0
3,2/11/16 12:30,CRIMINAL DAMAGE,False,3,1
25,2/11/16 8:30,BATTERY,False,2,1
24,2/11/16 8:40,ROBBERY,False,1,0
1,2/11/16 9:20,NARCOTICS,True,3,0
9,2/11/16 8:30,ASSAULT,False,3,1
3,2/11/16 5:00,CRIMINAL DAMAGE,False,3,1
5,2/11/16 11:56,THEFT,False,1,0
5,2/11/16 9:00,BURGLARY,False,2,0
25,4/16/16 20:58,THEFT,True,0,0
18,2/11/16 9:00,CRIMINAL TRESPASS,False,3,0
2,2/11/16 11:45,BATTERY,False,2,1
2,2/11/16 10:30,THEFT,False,1,0
3,2/11/16 3:38,CRIMINAL DAMAGE,False,3,1
9,2/11/16 9:20,BATTERY,False,2,1
14,2/11/16 12:45,WEAPONS VIOLATION,False,2,0
25,2/11/16 12:39,OTHER OFFENSE,True,1,0
22,2/11/16 12:20,ASSAULT,False,3,0
25,2/11/16 9:30,INTIMIDATION,False,1,0
3,2/10/16 12:03,THEFT,False,1,0
7,2/11/16 12:25,NARCOTICS,True,3,1
15,2/11/16 12:24,NARCOTICS,True,3,1
5,2/11/16 12:45,THEFT,True,0,0
25,2/11/16 12:25,BATTERY,True,1,1
11,2/11/16 9:36,NARCOTICS,True,3,1
4,2/11/16 8:45,CRIMINAL DAMAGE,False,3,1
17,2/11/16 13:00,THEFT,False,1,0
5,2/11/16 13:50,THEFT,False,1,0
12,2/11/16 9:57,BURGLARY,True,1,0
12,2/11/16 11:28,ASSAULT,True,2,1
18,2/11/16 13:15,THEFT,False,1,1
11,2/11/16 12:30,ASSAULT,False,3,1
6,2/11/16 14:20,OTHER OFFENSE,False,2,0
8,2/11/16 13:40,CRIMINAL TRESPASS,True,2,0
11,2/11/16 13:20,BATTERY,False,2,1
8,2/11/16 9:20,BURGLARY,False,2,0
20,2/11/16 8:00,THEFT,False,1,0
11,2/11/16 3:30,CRIMINAL DAMAGE,False,3,1
11,2/11/16 13:05,ROBBERY,False,1,0
17,2/11/16 13:10,THEFT,True,0,0
6,2/11/16 10:30,BURGLARY,False,2,0
22,2/11/16 13:25,BATTERY,True,1,1
11,2/11/16 12:30,BATTERY,False,2,1
25,2/11/16 12:05,BATTERY,False,2,1
17,2/11/16 11:20,THEFT,True,0,0
15,4/16/16 22:10,NARCOTICS,True,3,1
8,2/11/16 12:30,THEFT,True,0,1
1,2/11/16 13:15,THEFT,False,1,1
22,2/11/16 13:38,NARCOTICS,True,3,0
8,2/11/16 11:40,OTHER OFFENSE,False,2,0
5,2/11/16 15:00,OTHER OFFENSE,False,2,0
11,2/11/16 13:55,CRIMINAL TRESPASS,True,2,0
2,2/11/16 11:00,CRIMINAL DAMAGE,False,3,1
19,2/11/16 14:25,DECEPTIVE PRACTICE,False,1,0
22,2/11/16 15:20,BATTERY,False,2,1
8,2/11/16 13:30,THEFT,True,0,1
1,2/11/16 15:50,CRIMINAL DAMAGE,False,3,0
22,4/16/16 21:40,NARCOTICS,True,3,0
15,2/11/16 13:39,CRIMINAL TRESPASS,True,2,0
10,2/11/16 14:00,BATTERY,False,2,1
10,2/11/16 6:30,BATTERY,False,2,1
9,2/11/16 14:58,THEFT,False,1,0
12,2/11/16 14:00,MOTOR VEHICLE THEFT,False,2,0
10,2/11/16 15:15,CRIMINAL DAMAGE,False,3,1
7,2/11/16 14:25,BATTERY,False,2,1
7,2/11/16 13:30,THEFT,False,1,0
10,2/11/16 12:15,OTHER OFFENSE,False,2,0
10,2/11/16 14:00,CRIMINAL DAMAGE,False,3,1
6,2/11/16 9:10,ASSAULT,False,3,0
18,2/11/16 14:30,THEFT,False,1,1
9,2/11/16 14:00,DECEPTIVE PRACTICE,False,1,0
12,2/11/16 9:30,THEFT,False,1,1
8,2/11/16 11:10,THEFT,False,1,1
8,2/11/16 13:00,DECEPTIVE PRACTICE,False,1,0
25,2/11/16 8:00,CRIMINAL DAMAGE,False,3,1
12,2/11/16 14:30,DECEPTIVE PRACTICE,False,1,0
16,4/16/16 21:50,CRIMINAL DAMAGE,True,2,1
9,2/11/16 11:47,THEFT,False,1,0
9,2/11/16 15:05,BATTERY,True,1,1
1,2/11/16 13:00,DECEPTIVE PRACTICE,False,1,0
19,2/11/16 15:10,OTHER OFFENSE,True,1,0
16,2/11/16 12:26,ROBBERY,True,0,0
8,2/11/16 16:30,BATTERY,False,2,1
1,2/11/16 15:50,THEFT,False,1,1
6,2/11/16 14:24,OTHER OFFENSE,False,2,0
19,2/11/16 1:00,MOTOR VEHICLE THEFT,False,2,0
17,2/11/16 12:39,MOTOR VEHICLE THEFT,False,2,0
6,2/11/16 13:13,NARCOTICS,True,3,0
3,2/11/16 10:00,ASSAULT,False,3,0
25,2/11/16 16:04,THEFT,True,0,0
14,2/11/16 16:20,ROBBERY,False,1,0
5,2/11/16 12:57,ASSAULT,True,2,0
25,2/11/16 16:20,BATTERY,False,2,1
15,2/11/16 14:20,BATTERY,False,2,1
3,2/11/16 16:15,BATTERY,True,1,1
20,4/16/16 20:30,BATTERY,True,1,0
5,2/11/16 9:12,BATTERY,False,2,1
5,2/11/16 14:31,BATTERY,True,1,1
12,2/11/16 14:40,BATTERY,False,2,1
10,2/11/16 17:19,OTHER OFFENSE,False,2,0
3,2/11/16 16:40,OTHER OFFENSE,False,2,0
7,2/11/16 16:00,ASSAULT,False,3,1
6,2/11/16 8:00,THEFT,False,1,0
1,2/11/16 18:13,THEFT,False,1,1
8,2/11/16 17:00,THEFT,False,1,1
15,2/11/16 17:20,OTHER OFFENSE,False,2,0
6,4/16/16 18:59,BATTERY,False,2,1
16,2/11/16 6:30,BURGLARY,False,2,0
1,2/11/16 15:50,BATTERY,False,2,0
6,2/11/16 14:40,MOTOR VEHICLE THEFT,False,2,0
22,2/11/16 16:20,THEFT,False,1,0
22,2/11/16 14:15,BATTERY,False,2,1
25,2/11/16 17:15,MOTOR VEHICLE THEFT,False,2,0
12,2/11/16 17:10,THEFT,False,1,1
19,2/11/16 17:09,THEFT,True,0,1
14,2/11/16 16:00,BATTERY,False,2,0
4,2/11/16 16:50,THEFT,False,1,0
22,4/16/16 20:11,BATTERY,False,2,1
15,2/11/16 16:30,BURGLARY,False,2,0
25,2/11/16 16:52,ASSAULT,False,3,0
15,2/11/16 12:45,BATTERY,False,2,1
25,2/11/16 16:55,THEFT,False,1,0
7,2/11/16 17:27,OTHER OFFENSE,True,1,0
11,2/11/16 17:37,OTHER OFFENSE,True,1,0
7,2/11/16 13:00,BATTERY,False,2,1
5,2/11/16 17:10,ASSAULT,False,3,0
4,2/11/16 16:33,THEFT,True,0,0
4,2/11/16 9:00,DECEPTIVE PRACTICE,False,1,0
6,2/11/16 17:45,NARCOTICS,True,3,0
11,2/11/16 15:40,THEFT,False,1,0
3,2/11/16 17:36,NARCOTICS,True,3,0
16,2/11/16 6:00,CRIMINAL DAMAGE,False,3,1
5,2/11/16 18:30,THEFT,False,1,0
2,2/11/16 17:30,MOTOR VEHICLE THEFT,False,2,0
4,2/11/16 13:50,BATTERY,False,2,1
2,2/11/16 18:30,THEFT,False,1,0
4,2/11/16 18:30,DECEPTIVE PRACTICE,False,1,0
25,4/16/16 21:50,NARCOTICS,True,3,0
22,4/16/16 22:05,THEFT,False,1,0
1,2/11/16 18:13,DECEPTIVE PRACTICE,False,1,0
14,2/11/16 19:46,THEFT,False,1,1
22,2/11/16 18:50,THEFT,False,1,0
5,2/11/16 18:15,BATTERY,False,2,1
4,2/11/16 7:51,OTHER OFFENSE,False,2,1
3,2/11/16 18:00,THEFT,False,1,0
11,2/11/16 19:15,NARCOTICS,True,3,1
7,2/11/16 19:05,BATTERY,False,2,1
20,2/11/16 0:30,BATTERY,False,2,0
9,2/11/16 12:00,THEFT,False,1,0
17,2/11/16 17:04,MOTOR VEHICLE THEFT,False,2,0
19,2/11/16 19:40,THEFT,False,1,1
25,2/11/16 18:55,ROBBERY,False,1,0
22,2/11/16 19:00,THEFT,False,1,0
14,2/11/16 10:30,THEFT,False,1,1
17,2/11/16 8:20,CRIMINAL DAMAGE,False,3,1
4,2/11/16 18:58,THEFT,True,0,0
11,2/11/16 11:00,BATTERY,False,2,1
11,2/11/16 18:33,BATTERY,False,2,1
25,2/11/16 19:28,ASSAULT,False,3,0
11,2/11/16 15:55,THEFT,True,0,0
3,2/11/16 18:12,BATTERY,False,2,1
10,2/11/16 17:53,ROBBERY,False,1,0
10,2/11/16 16:23,OTHER OFFENSE,False,2,0
1,2/11/16 19:00,THEFT,True,0,1
12,2/11/16 17:00,THEFT,False,1,1
1,2/11/16 18:52,THEFT,False,1,1
9,2/11/16 18:40,BATTERY,True,1,1
4,2/11/16 8:40,CRIMINAL DAMAGE,False,3,1
10,2/11/16 18:30,BATTERY,False,2,1
7,2/11/16 16:02,WEAPONS VIOLATION,True,1,0
25,2/11/16 16:00,CRIMINAL DAMAGE,False,3,1
7,2/11/16 16:38,BATTERY,False,2,1
25,2/11/16 17:00,OTHER OFFENSE,False,2,0
6,2/11/16 18:37,NARCOTICS,True,3,0
25,2/11/16 17:50,BATTERY,True,1,1
9,2/11/16 16:30,ASSAULT,False,3,1
9,2/11/16 15:20,ASSAULT,False,3,1
9,2/11/16 16:50,CRIMINAL DAMAGE,False,3,1
11,2/11/16 19:22,NARCOTICS,True,3,1
14,2/11/16 18:06,CRIMINAL DAMAGE,False,3,1
3,2/11/16 17:02,CRIMINAL DAMAGE,False,3,1
12,2/11/16 20:20,THEFT,False,1,1
25,2/11/16 19:03,ROBBERY,False,1,0
15,2/11/16 20:04,BATTERY,False,2,1
11,2/11/16 17:56,CRIMINAL TRESPASS,True,2,0
11,2/11/16 20:35,BATTERY,False,2,1
8,2/11/16 17:23,CRIMINAL TRESPASS,True,2,0
25,4/16/16 19:55,THEFT,True,0,0
22,2/11/16 20:21,ROBBERY,False,1,0
11,2/11/16 19:00,WEAPONS VIOLATION,False,2,0
11,2/11/16 17:45,NARCOTICS,True,3,1
12,2/11/16 17:56,ASSAULT,False,3,1
25,2/11/16 18:30,BURGLARY,False,2,0
15,2/11/16 20:30,BATTERY,False,2,1
3,2/11/16 13:30,BATTERY,False,2,1
10,2/11/16 19:34,NARCOTICS,True,3,0
11,2/11/16 21:01,BATTERY,True,1,1
5,2/11/16 20:00,BATTERY,False,2,1
11,2/11/16 21:22,BATTERY,True,1,1
11,2/11/16 20:38,BATTERY,False,2,1
6,2/11/16 19:20,ROBBERY,False,1,0
6,2/11/16 21:25,OTHER OFFENSE,False,2,0
6,2/11/16 13:15,ASSAULT,False,3,0
6,2/11/16 14:30,BURGLARY,False,2,0
6,2/11/16 17:49,ROBBERY,False,1,0
6,2/11/16 8:30,MOTOR VEHICLE THEFT,False,2,0
8,4/16/16 21:10,WEAPONS VIOLATION,True,1,0
5,2/11/16 21:33,CRIMINAL DAMAGE,False,3,1
1,2/11/16 8:40,BATTERY,False,2,0
3,2/11/16 20:20,OTHER OFFENSE,False,2,0
3,2/11/16 21:38,BATTERY,False,2,1
14,2/11/16 17:45,THEFT,False,1,1
20,2/11/16 21:10,THEFT,False,1,0
4,2/11/16 19:45,THEFT,True,0,0
4,2/11/16 20:05,BATTERY,False,2,1
5,2/11/16 21:50,BATTERY,False,2,1
17,2/11/16 17:54,BATTERY,False,2,0
15,2/11/16 21:54,BATTERY,False,2,1
11,2/11/16 19:25,PROSTITUTION,True,3,0
15,2/11/16 20:00,THEFT,False,1,0
11,2/11/16 20:25,PROSTITUTION,True,3,0
6,4/16/16 18:29,BATTERY,True,1,1
12,2/11/16 8:00,OTHER OFFENSE,False,2,0
22,2/11/16 21:34,CRIMINAL DAMAGE,True,2,0
11,2/11/16 20:17,PROSTITUTION,True,3,0
25,2/11/16 22:18,PROSTITUTION,True,3,0
10,2/11/16 22:35,ROBBERY,False,1,0
11,4/16/16 21:15,BATTERY,False,2,1
11,4/16/16 19:30,THEFT,False,1,0
11,2/11/16 19:55,PROSTITUTION,True,3,0
7,2/11/16 22:25,BATTERY,False,2,1
25,2/11/16 21:36,BURGLARY,False,2,0
25,2/11/16 20:43,NARCOTICS,True,3,0
14,2/11/16 21:10,ROBBERY,False,1,0
5,2/11/16 20:10,BATTERY,True,1,1
5,2/11/16 16:57,ASSAULT,False,3,0
2,4/16/16 18:10,BATTERY,False,2,1
5,2/11/16 7:00,BATTERY,False,2,1
9,2/11/16 21:30,BATTERY,True,1,1
9,2/11/16 23:12,BATTERY,False,2,1
15,2/11/16 22:24,NARCOTICS,True,3,1
22,2/11/16 22:25,NARCOTICS,True,3,0
6,2/11/16 20:50,ROBBERY,True,0,0
10,2/11/16 22:45,CRIMINAL DAMAGE,True,2,1
8,2/11/16 20:43,ARSON,False,3,0
8,2/11/16 9:00,CRIMINAL DAMAGE,False,3,1
8,2/11/16 19:39,ROBBERY,False,1,0
8,2/11/16 14:30,CRIMINAL TRESPASS,False,3,0
8,2/11/16 17:00,DECEPTIVE PRACTICE,False,1,0
9,2/11/16 23:15,ROBBERY,False,1,0
8,2/11/16 19:30,BATTERY,False,2,1
18,2/11/16 22:00,THEFT,False,1,1
7,2/11/16 21:40,BATTERY,False,2,1
8,2/11/16 16:28,BATTERY,False,2,1
7,2/11/16 23:00,NARCOTICS,True,3,1
7,2/11/16 20:42,NARCOTICS,True,3,1
25,2/11/16 19:30,ROBBERY,False,1,0
18,2/11/16 17:30,THEFT,False,1,1
25,2/11/16 18:30,OTHER OFFENSE,False,2,0
3,2/11/16 15:30,CRIMINAL DAMAGE,False,3,1
6,2/11/16 5:03,BURGLARY,False,2,0
16,2/11/16 22:15,THEFT,False,1,0
7,4/16/16 15:00,SEX OFFENSE,False,4,0
1,2/11/16 7:00,THEFT,False,1,1
3,2/11/16 23:30,BATTERY,True,1,1
19,2/11/16 23:40,ROBBERY,False,1,0
10,2/11/16 20:45,NARCOTICS,True,3,0
4,2/11/16 22:45,ASSAULT,True,2,1
4,2/11/16 23:55,BATTERY,False,2,1
18,2/11/16 23:22,BATTERY,True,1,0
19,2/11/16 12:30,BURGLARY,False,2,0
8,2/11/16 20:45,BATTERY,False,2,1
18,2/11/16 19:00,THEFT,False,1,1
18,2/11/16 19:10,THEFT,False,1,1
3,2/11/16 8:00,BURGLARY,False,2,0
8,2/11/16 23:45,BATTERY,True,1,1
4,2/11/16 23:30,BATTERY,False,2,1
7,2/11/16 20:50,ROBBERY,False,1,0
3,2/11/16 23:30,ASSAULT,False,3,0
16,2/11/16 22:03,CRIMINAL DAMAGE,False,3,1
17,2/11/16 22:00,BATTERY,False,2,0
14,2/11/16 23:50,CRIMINAL DAMAGE,False,3,1
6,2/11/16 21:37,OTHER OFFENSE,False,2,0
22,2/11/16 23:20,OTHER OFFENSE,False,2,0
8,2/11/16 22:30,BATTERY,False,2,1
18,2/11/16 23:07,THEFT,False,1,1
18,2/11/16 23:00,THEFT,False,1,1
11,2/11/16 23:50,ROBBERY,False,1,0
6,2/11/16 19:30,THEFT,False,1,0
18,2/11/16 23:00,CRIMINAL DAMAGE,False,3,1
10,2/11/16 13:35,BATTERY,False,2,1
5,2/11/16 3:30,THEFT,False,1,0
8,2/11/16 18:35,ROBBERY,False,1,0
14,2/11/16 19:00,MOTOR VEHICLE THEFT,False,2,0
19,2/11/16 16:00,CRIMINAL TRESPASS,False,3,0
17,2/11/16 23:00,THEFT,False,1,0
25,4/16/16 8:30,BATTERY,False,2,1
17,2/11/16 20:00,THEFT,False,1,0
16,2/11/16 19:00,THEFT,False,1,0
12,2/11/16 6:00,THEFT,False,1,1
3,2/11/16 11:50,OTHER OFFENSE,False,2,0
14,2/11/16 20:00,CRIMINAL DAMAGE,False,3,1
12,2/11/16 22:00,CRIMINAL DAMAGE,False,3,1
15,2/11/16 11:00,THEFT,False,1,0
9,2/11/16 21:00,THEFT,False,1,0
3,2/11/16 15:00,OTHER OFFENSE,False,2,0
14,2/11/16 23:00,MOTOR VEHICLE THEFT,False,2,0
7,4/16/16 20:30,OTHER OFFENSE,False,2,0
11,2/11/16 22:00,THEFT,False,1,0
10,2/11/16 22:30,THEFT,False,1,0
17,2/11/16 18:00,THEFT,False,1,0
5,4/16/16 22:20,BATTERY,False,2,1
19,2/11/16 21:30,THEFT,False,1,1
25,2/11/16 11:00,CRIMINAL DAMAGE,False,3,1
2,2/11/16 19:00,DECEPTIVE PRACTICE,False,1,0
8,2/11/16 7:00,THEFT,False,1,1
25,2/11/16 8:15,MOTOR VEHICLE THEFT,True,1,0
7,2/11/16 9:00,DECEPTIVE PRACTICE,False,1,0
25,2/11/16 10:00,BURGLARY,False,2,0
4,2/11/16 16:30,BATTERY,False,2,1
19,2/11/16 17:38,OTHER OFFENSE,False,2,0
4,2/11/16 21:00,BURGLARY,False,2,0
10,2/11/16 16:15,THEFT,False,1,0
10,2/11/16 0:01,DECEPTIVE PRACTICE,False,1,0
12,2/11/16 9:00,DECEPTIVE PRACTICE,False,1,0
10,2/11/16 10:00,ROBBERY,False,1,0
17,2/11/16 20:00,THEFT,False,1,0
7,2/11/16 22:30,BATTERY,False,2,1
1,2/11/16 10:00,THEFT,False,1,1
6,2/11/16 14:00,THEFT,False,1,0
3,2/11/16 18:00,THEFT,False,1,0
